Model,Step,Method,Bin_ID,Feature_Value
124M,17500,Random,35,1.2013806104660034
124M,17500,Random,36,1.183748483657837
124M,17500,Random,37,1.203129768371582
124M,17500,Random,38,1.1755552291870117
124M,17500,Random,39,1.2044358253479004
124M,17500,Random,40,1.2002822160720825
124M,17500,Random,41,1.1910626888275146
124M,17500,Random,42,1.2104887962341309
124M,17500,Random,43,1.1988528966903687
124M,17500,Random,44,1.2042198181152344
124M,17500,Stat,Mean,1.120941162109375
124M,17500,Stat,Std,0.46664896607398987
124M,17500,Stat,Max,2.6519381999969482
124M,18000,Frequency,0,2.1393139362335205
124M,18000,Frequency,1,2.056548595428467
124M,18000,Frequency,2,1.9820350408554077
124M,18000,Frequency,3,1.9138453006744385
124M,18000,Frequency,4,1.8475364446640015
124M,18000,Frequency,5,1.7919855117797852
124M,18000,Frequency,6,1.734953761100769
124M,18000,Frequency,7,1.6807386875152588
124M,18000,Frequency,8,1.6287366151809692
124M,18000,Frequency,9,1.5764871835708618
124M,18000,Frequency,10,1.535961627960205
124M,18000,Frequency,11,1.5007975101470947
124M,18000,Frequency,12,1.4486775398254395
124M,18000,Frequency,13,1.4121954441070557
124M,18000,Frequency,14,1.3643805980682373
124M,18000,Frequency,15,1.349509596824646
124M,18000,Frequency,16,1.31627357006073
124M,18000,Frequency,17,1.2833112478256226
124M,18000,Frequency,18,1.2407853603363037
124M,18000,Frequency,19,1.2300986051559448
124M,18000,Frequency,20,1.1976144313812256
124M,18000,Frequency,21,1.1595369577407837
124M,18000,Frequency,22,1.1566368341445923
124M,18000,Frequency,23,1.1196719408035278
124M,18000,Frequency,24,1.0923019647598267
124M,18000,Frequency,25,1.0716519355773926
124M,18000,Frequency,26,1.0510168075561523
124M,18000,Frequency,27,1.027217984199524
124M,18000,Frequency,28,1.0048421621322632
124M,18000,Frequency,29,0.9780967831611633
124M,18000,Frequency,30,0.9581579566001892
124M,18000,Frequency,31,0.923883855342865
124M,18000,Frequency,32,0.9075581431388855
124M,18000,Frequency,33,0.8678258061408997
124M,18000,Frequency,34,0.8402206301689148
124M,18000,Frequency,35,0.8078644871711731
124M,18000,Frequency,36,0.7765798568725586
124M,18000,Frequency,37,0.7358213067054749
124M,18000,Frequency,38,0.7024860978126526
124M,18000,Frequency,39,0.660018801689148
124M,18000,Frequency,40,0.6280036568641663
124M,18000,Frequency,41,0.6007509827613831
124M,18000,Frequency,42,0.5820140838623047
124M,18000,Frequency,43,0.5679534673690796
124M,18000,Frequency,44,0.5657285451889038
124M,18000,Random,0,1.2080869674682617
124M,18000,Random,1,1.221234917640686
124M,18000,Random,2,1.235080361366272
124M,18000,Random,3,1.2220988273620605
124M,18000,Random,4,1.211747169494629
124M,18000,Random,5,1.2130202054977417
124M,18000,Random,6,1.1909571886062622
124M,18000,Random,7,1.1943411827087402
124M,18000,Random,8,1.2093994617462158
124M,18000,Random,9,1.1877645254135132
124M,18000,Random,10,1.192073941230774
124M,18000,Random,11,1.210274338722229
124M,18000,Random,12,1.205655574798584
124M,18000,Random,13,1.212802529335022
124M,18000,Random,14,1.2276359796524048
124M,18000,Random,15,1.171812891960144
124M,18000,Random,16,1.2172777652740479
124M,18000,Random,17,1.2004221677780151
124M,18000,Random,18,1.2333935499191284
124M,18000,Random,19,1.1955569982528687
124M,18000,Random,20,1.2205857038497925
124M,18000,Random,21,1.2284953594207764
124M,18000,Random,22,1.1886192560195923
124M,18000,Random,23,1.2272469997406006
124M,18000,Random,24,1.242304801940918
124M,18000,Random,25,1.2051494121551514
124M,18000,Random,26,1.2085736989974976
124M,18000,Random,27,1.2173665761947632
124M,18000,Random,28,1.215846300125122
124M,18000,Random,29,1.2136987447738647
124M,18000,Random,30,1.2044979333877563
124M,18000,Random,31,1.220522403717041
124M,18000,Random,32,1.220651626586914
124M,18000,Random,33,1.2085214853286743
124M,18000,Random,34,1.2183961868286133
124M,18000,Random,35,1.2145750522613525
124M,18000,Random,36,1.1967711448669434
124M,18000,Random,37,1.2170259952545166
124M,18000,Random,38,1.1882539987564087
124M,18000,Random,39,1.218043565750122
124M,18000,Random,40,1.213212251663208
124M,18000,Random,41,1.204519510269165
124M,18000,Random,42,1.223751187324524
124M,18000,Random,43,1.2125331163406372
124M,18000,Random,44,1.2167359590530396
124M,18000,Stat,Mean,1.1326054334640503
124M,18000,Stat,Std,0.4749392569065094
124M,18000,Stat,Max,2.665651798248291
124M,18500,Frequency,0,2.164604425430298
124M,18500,Frequency,1,2.081425428390503
124M,18500,Frequency,2,2.0067310333251953
124M,18500,Frequency,3,1.9385240077972412
124M,18500,Frequency,4,1.8711680173873901
124M,18500,Frequency,5,1.814499020576477
124M,18500,Frequency,6,1.756832480430603
124M,18500,Frequency,7,1.7007570266723633
124M,18500,Frequency,8,1.648801326751709
124M,18500,Frequency,9,1.5959405899047852
124M,18500,Frequency,10,1.5548373460769653
124M,18500,Frequency,11,1.5190485715866089
124M,18500,Frequency,12,1.4669480323791504
124M,18500,Frequency,13,1.4291892051696777
124M,18500,Frequency,14,1.380794644355774
124M,18500,Frequency,15,1.3652702569961548
124M,18500,Frequency,16,1.3314085006713867
124M,18500,Frequency,17,1.2985044717788696
124M,18500,Frequency,18,1.2542914152145386
124M,18500,Frequency,19,1.2435941696166992
124M,18500,Frequency,20,1.2115241289138794
124M,18500,Frequency,21,1.1718549728393555
124M,18500,Frequency,22,1.1691373586654663
124M,18500,Frequency,23,1.1321083307266235
124M,18500,Frequency,24,1.1034808158874512
124M,18500,Frequency,25,1.083371877670288
124M,18500,Frequency,26,1.0618860721588135
124M,18500,Frequency,27,1.0385029315948486
124M,18500,Frequency,28,1.015379548072815
124M,18500,Frequency,29,0.9881269335746765
124M,18500,Frequency,30,0.9674016833305359
124M,18500,Frequency,31,0.933010458946228
124M,18500,Frequency,32,0.9158300757408142
124M,18500,Frequency,33,0.8752401471138
124M,18500,Frequency,34,0.8473353981971741
124M,18500,Frequency,35,0.8142763376235962
124M,18500,Frequency,36,0.7827392816543579
124M,18500,Frequency,37,0.7407333850860596
124M,18500,Frequency,38,0.7066991925239563
124M,18500,Frequency,39,0.6632508635520935
124M,18500,Frequency,40,0.6302352547645569
124M,18500,Frequency,41,0.6020742058753967
124M,18500,Frequency,42,0.5828909277915955
124M,18500,Frequency,43,0.5685303807258606
124M,18500,Frequency,44,0.5662372708320618
124M,18500,Random,0,1.2211320400238037
124M,18500,Random,1,1.2343566417694092
124M,18500,Random,2,1.2483011484146118
124M,18500,Random,3,1.2355742454528809
124M,18500,Random,4,1.2250102758407593
124M,18500,Random,5,1.2253953218460083
124M,18500,Random,6,1.2038875818252563
124M,18500,Random,7,1.2070918083190918
124M,18500,Random,8,1.22225022315979
124M,18500,Random,9,1.2004841566085815
124M,18500,Random,10,1.204882025718689
124M,18500,Random,11,1.2233704328536987
124M,18500,Random,12,1.2188687324523926
124M,18500,Random,13,1.2259389162063599
124M,18500,Random,14,1.2408058643341064
124M,18500,Random,15,1.1842293739318848
124M,18500,Random,16,1.2306958436965942
124M,18500,Random,17,1.2130459547042847
124M,18500,Random,18,1.2466895580291748
124M,18500,Random,19,1.2082878351211548
124M,18500,Random,20,1.2337907552719116
124M,18500,Random,21,1.2419772148132324
124M,18500,Random,22,1.200730800628662
124M,18500,Random,23,1.2404993772506714
124M,18500,Random,24,1.256515383720398
124M,18500,Random,25,1.218346357345581
124M,18500,Random,26,1.220968246459961
124M,18500,Random,27,1.2304909229278564
124M,18500,Random,28,1.2287309169769287
124M,18500,Random,29,1.226108431816101
124M,18500,Random,30,1.217984914779663
124M,18500,Random,31,1.2335721254348755
124M,18500,Random,32,1.233203411102295
124M,18500,Random,33,1.222005009651184
124M,18500,Random,34,1.2316347360610962
124M,18500,Random,35,1.22796630859375
124M,18500,Random,36,1.2095911502838135
124M,18500,Random,37,1.2297990322113037
124M,18500,Random,38,1.2010196447372437
124M,18500,Random,39,1.2312458753585815
124M,18500,Random,40,1.2260560989379883
124M,18500,Random,41,1.2179564237594604
124M,18500,Random,42,1.23707115650177
124M,18500,Random,43,1.2257773876190186
124M,18500,Random,44,1.2307024002075195
124M,18500,Stat,Mean,1.1440868377685547
124M,18500,Stat,Std,0.4829745590686798
124M,18500,Stat,Max,2.6962947845458984
124M,19000,Frequency,0,2.190443754196167
124M,19000,Frequency,1,2.1053717136383057
124M,19000,Frequency,2,2.0310213565826416
124M,19000,Frequency,3,1.961812973022461
124M,19000,Frequency,4,1.894470453262329
124M,19000,Frequency,5,1.8378547430038452
124M,19000,Frequency,6,1.7788084745407104
124M,19000,Frequency,7,1.7222055196762085
124M,19000,Frequency,8,1.6689765453338623
124M,19000,Frequency,9,1.6161593198776245
124M,19000,Frequency,10,1.5745651721954346
124M,19000,Frequency,11,1.5365110635757446
124M,19000,Frequency,12,1.4841877222061157
124M,19000,Frequency,13,1.4457112550735474
124M,19000,Frequency,14,1.3967785835266113
124M,19000,Frequency,15,1.3816760778427124
124M,19000,Frequency,16,1.346798300743103
124M,19000,Frequency,17,1.3140612840652466
124M,19000,Frequency,18,1.2688337564468384
124M,19000,Frequency,19,1.2575596570968628
124M,19000,Frequency,20,1.2250301837921143
124M,19000,Frequency,21,1.1839962005615234
124M,19000,Frequency,22,1.1815366744995117
124M,19000,Frequency,23,1.145005226135254
124M,19000,Frequency,24,1.114608883857727
124M,19000,Frequency,25,1.0945796966552734
124M,19000,Frequency,26,1.0729299783706665
124M,19000,Frequency,27,1.0491887331008911
124M,19000,Frequency,28,1.0259021520614624
124M,19000,Frequency,29,0.9972628355026245
124M,19000,Frequency,30,0.9760198593139648
124M,19000,Frequency,31,0.9415585994720459
124M,19000,Frequency,32,0.9246236085891724
124M,19000,Frequency,33,0.882672905921936
124M,19000,Frequency,34,0.8541169762611389
124M,19000,Frequency,35,0.8207535147666931
124M,19000,Frequency,36,0.7878531217575073
124M,19000,Frequency,37,0.7452254891395569
124M,19000,Frequency,38,0.7111029624938965
124M,19000,Frequency,39,0.6661216616630554
124M,19000,Frequency,40,0.6324790716171265
124M,19000,Frequency,41,0.6035712361335754
124M,19000,Frequency,42,0.5838780403137207
124M,19000,Frequency,43,0.5690024495124817
124M,19000,Frequency,44,0.5666228532791138
124M,19000,Random,0,1.233694076538086
124M,19000,Random,1,1.2482277154922485
124M,19000,Random,2,1.261491298675537
124M,19000,Random,3,1.248039722442627
124M,19000,Random,4,1.2375401258468628
124M,19000,Random,5,1.238429069519043
124M,19000,Random,6,1.2165923118591309
124M,19000,Random,7,1.2198656797409058
124M,19000,Random,8,1.2352582216262817
124M,19000,Random,9,1.2133983373641968
124M,19000,Random,10,1.217193603515625
124M,19000,Random,11,1.2356171607971191
124M,19000,Random,12,1.2317783832550049
124M,19000,Random,13,1.2388278245925903
124M,19000,Random,14,1.2541378736495972
124M,19000,Random,15,1.1964346170425415
124M,19000,Random,16,1.2430591583251953
124M,19000,Random,17,1.2270069122314453
124M,19000,Random,18,1.2600895166397095
124M,19000,Random,19,1.2212247848510742
124M,19000,Random,20,1.2472789287567139
124M,19000,Random,21,1.2549735307693481
124M,19000,Random,22,1.2135155200958252
124M,19000,Random,23,1.2542041540145874
124M,19000,Random,24,1.2701703310012817
124M,19000,Random,25,1.2314411401748657
124M,19000,Random,26,1.2337278127670288
124M,19000,Random,27,1.2431527376174927
124M,19000,Random,28,1.2414677143096924
124M,19000,Random,29,1.2393672466278076
124M,19000,Random,30,1.2302814722061157
124M,19000,Random,31,1.247125267982483
124M,19000,Random,32,1.2460906505584717
124M,19000,Random,33,1.2342591285705566
124M,19000,Random,34,1.2451194524765015
124M,19000,Random,35,1.2408148050308228
124M,19000,Random,36,1.2228209972381592
124M,19000,Random,37,1.2430291175842285
124M,19000,Random,38,1.2131184339523315
124M,19000,Random,39,1.24395751953125
124M,19000,Random,40,1.2392431497573853
124M,19000,Random,41,1.2316137552261353
124M,19000,Random,42,1.2502743005752563
124M,19000,Random,43,1.2391947507858276
124M,19000,Random,44,1.244050145149231
124M,19000,Stat,Mean,1.1555109024047852
124M,19000,Stat,Std,0.4910561144351959
124M,19000,Stat,Max,2.7258358001708984
124M,19500,Frequency,0,2.2154972553253174
124M,19500,Frequency,1,2.131129503250122
124M,19500,Frequency,2,2.056105852127075
124M,19500,Frequency,3,1.9860464334487915
124M,19500,Frequency,4,1.9165983200073242
124M,19500,Frequency,5,1.8604748249053955
124M,19500,Frequency,6,1.7993088960647583
124M,19500,Frequency,7,1.7420742511749268
124M,19500,Frequency,8,1.687925100326538
124M,19500,Frequency,9,1.6354526281356812
124M,19500,Frequency,10,1.593637466430664
124M,19500,Frequency,11,1.5543614625930786
124M,19500,Frequency,12,1.5004197359085083
124M,19500,Frequency,13,1.4619758129119873
124M,19500,Frequency,14,1.412819743156433
124M,19500,Frequency,15,1.3962740898132324
124M,19500,Frequency,16,1.3618764877319336
124M,19500,Frequency,17,1.3290022611618042
124M,19500,Frequency,18,1.2829668521881104
124M,19500,Frequency,19,1.2704814672470093
124M,19500,Frequency,20,1.2383794784545898
124M,19500,Frequency,21,1.1965041160583496
124M,19500,Frequency,22,1.1937991380691528
124M,19500,Frequency,23,1.1572133302688599
124M,19500,Frequency,24,1.126316785812378
124M,19500,Frequency,25,1.1057333946228027
124M,19500,Frequency,26,1.0831125974655151
124M,19500,Frequency,27,1.0593633651733398
124M,19500,Frequency,28,1.0357723236083984
124M,19500,Frequency,29,1.006683349609375
124M,19500,Frequency,30,0.9851351380348206
124M,19500,Frequency,31,0.9495974183082581
124M,19500,Frequency,32,0.932643711566925
124M,19500,Frequency,33,0.8901382088661194
124M,19500,Frequency,34,0.8604835867881775
124M,19500,Frequency,35,0.8275066018104553
124M,19500,Frequency,36,0.7938706278800964
124M,19500,Frequency,37,0.7496185898780823
124M,19500,Frequency,38,0.7150111198425293
124M,19500,Frequency,39,0.6687415838241577
124M,19500,Frequency,40,0.6342216730117798
124M,19500,Frequency,41,0.6049475073814392
124M,19500,Frequency,42,0.5848441123962402
124M,19500,Frequency,43,0.5693567991256714
124M,19500,Frequency,44,0.5668566823005676
124M,19500,Random,0,1.2463637590408325
124M,19500,Random,1,1.2612226009368896
124M,19500,Random,2,1.2741039991378784
124M,19500,Random,3,1.2611658573150635
124M,19500,Random,4,1.2506707906723022
124M,19500,Random,5,1.2513154745101929
124M,19500,Random,6,1.2290314435958862
124M,19500,Random,7,1.232486367225647
124M,19500,Random,8,1.248111605644226
124M,19500,Random,9,1.225874662399292
124M,19500,Random,10,1.2293504476547241
124M,19500,Random,11,1.2482277154922485
124M,19500,Random,12,1.2445987462997437
124M,19500,Random,13,1.2510415315628052
124M,19500,Random,14,1.2664902210235596
124M,19500,Random,15,1.2087857723236084
124M,19500,Random,16,1.2560710906982422
124M,19500,Random,17,1.239053726196289
124M,19500,Random,18,1.273321509361267
124M,19500,Random,19,1.2335726022720337
124M,19500,Random,20,1.2605096101760864
124M,19500,Random,21,1.2675718069076538
124M,19500,Random,22,1.2255914211273193
124M,19500,Random,23,1.2661221027374268
124M,19500,Random,24,1.2841838598251343
124M,19500,Random,25,1.244018316268921
124M,19500,Random,26,1.2469146251678467
124M,19500,Random,27,1.2555787563323975
124M,19500,Random,28,1.2541848421096802
124M,19500,Random,29,1.2521040439605713
124M,19500,Random,30,1.2432453632354736
124M,19500,Random,31,1.2597377300262451
124M,19500,Random,32,1.2589077949523926
124M,19500,Random,33,1.2472259998321533
124M,19500,Random,34,1.2580715417861938
124M,19500,Random,35,1.2533879280090332
124M,19500,Random,36,1.236127495765686
124M,19500,Random,37,1.256361484527588
124M,19500,Random,38,1.2247689962387085
124M,19500,Random,39,1.2567033767700195
124M,19500,Random,40,1.2519742250442505
124M,19500,Random,41,1.244019627571106
124M,19500,Random,42,1.262344479560852
124M,19500,Random,43,1.2508310079574585
124M,19500,Random,44,1.25792396068573
124M,19500,Stat,Mean,1.1666665077209473
124M,19500,Stat,Std,0.4989701807498932
124M,19500,Stat,Max,2.7206509113311768
124M,20000,Frequency,0,2.2398886680603027
124M,20000,Frequency,1,2.1556994915008545
124M,20000,Frequency,2,2.0799472332000732
124M,20000,Frequency,3,2.0099503993988037
124M,20000,Frequency,4,1.939652442932129
124M,20000,Frequency,5,1.8827126026153564
124M,20000,Frequency,6,1.8211238384246826
124M,20000,Frequency,7,1.7627036571502686
124M,20000,Frequency,8,1.707525610923767
124M,20000,Frequency,9,1.6542611122131348
124M,20000,Frequency,10,1.6120193004608154
124M,20000,Frequency,11,1.5720384120941162
124M,20000,Frequency,12,1.517515778541565
124M,20000,Frequency,13,1.4778032302856445
124M,20000,Frequency,14,1.428102731704712
124M,20000,Frequency,15,1.411824345588684
124M,20000,Frequency,16,1.376196265220642
124M,20000,Frequency,17,1.3440889120101929
124M,20000,Frequency,18,1.296854019165039
124M,20000,Frequency,19,1.284275770187378
124M,20000,Frequency,20,1.2512303590774536
124M,20000,Frequency,21,1.2084033489227295
124M,20000,Frequency,22,1.2062140703201294
124M,20000,Frequency,23,1.1689788103103638
124M,20000,Frequency,24,1.1378225088119507
124M,20000,Frequency,25,1.1163356304168701
124M,20000,Frequency,26,1.0933723449707031
124M,20000,Frequency,27,1.0696686506271362
124M,20000,Frequency,28,1.04567551612854
124M,20000,Frequency,29,1.0159072875976562
124M,20000,Frequency,30,0.9933350086212158
124M,20000,Frequency,31,0.9574649930000305
124M,20000,Frequency,32,0.9406065940856934
124M,20000,Frequency,33,0.8965758681297302
124M,20000,Frequency,34,0.8667811751365662
124M,20000,Frequency,35,0.8338193297386169
124M,20000,Frequency,36,0.799275279045105
124M,20000,Frequency,37,0.7546831369400024
124M,20000,Frequency,38,0.7194167375564575
124M,20000,Frequency,39,0.671524703502655
124M,20000,Frequency,40,0.6363459825515747
124M,20000,Frequency,41,0.6063298583030701
