Model,Step,Method,Bin_ID,Feature_Value
124M,22500,Random,17,1.3250555992126465
124M,22500,Random,18,1.313133716583252
124M,22500,Random,19,1.3174182176589966
124M,22500,Random,20,1.3101121187210083
124M,22500,Random,21,1.296893835067749
124M,22500,Random,22,1.2979860305786133
124M,22500,Random,23,1.3180714845657349
124M,22500,Random,24,1.3118654489517212
124M,22500,Random,25,1.3078196048736572
124M,22500,Random,26,1.3513904809951782
124M,22500,Random,27,1.3251276016235352
124M,22500,Random,28,1.339982271194458
124M,22500,Random,29,1.3503412008285522
124M,22500,Random,30,1.3050658702850342
124M,22500,Random,31,1.338388442993164
124M,22500,Random,32,1.3198552131652832
124M,22500,Random,33,1.3078289031982422
124M,22500,Random,34,1.2902469635009766
124M,22500,Random,35,1.3002506494522095
124M,22500,Random,36,1.347159743309021
124M,22500,Random,37,1.338123083114624
124M,22500,Random,38,1.326202154159546
124M,22500,Random,39,1.3333864212036133
124M,22500,Random,40,1.3245453834533691
124M,22500,Random,41,1.3698960542678833
124M,22500,Random,42,1.3251228332519531
124M,22500,Random,43,1.333818793296814
124M,22500,Random,44,1.2926021814346313
124M,29000,Global,-1,334.0443420410156
124M,29000,Frequency,0,2.6362111568450928
124M,29000,Frequency,1,2.55214786529541
124M,29000,Frequency,2,2.4606010913848877
124M,29000,Frequency,3,2.3852436542510986
124M,29000,Frequency,4,2.301420211791992
124M,29000,Frequency,5,2.2308542728424072
124M,29000,Frequency,6,2.15804386138916
124M,29000,Frequency,7,2.0891597270965576
124M,29000,Frequency,8,2.0209453105926514
124M,29000,Frequency,9,1.9579594135284424
124M,29000,Frequency,10,1.9043893814086914
124M,29000,Frequency,11,1.8548234701156616
124M,29000,Frequency,12,1.792880654335022
124M,29000,Frequency,13,1.74348783493042
124M,29000,Frequency,14,1.6794946193695068
124M,29000,Frequency,15,1.6635702848434448
124M,29000,Frequency,16,1.6162898540496826
124M,29000,Frequency,17,1.5789705514907837
124M,29000,Frequency,18,1.5210117101669312
124M,29000,Frequency,19,1.507959008216858
124M,29000,Frequency,20,1.4668127298355103
124M,29000,Frequency,21,1.4126884937286377
124M,29000,Frequency,22,1.4063743352890015
124M,29000,Frequency,23,1.361649990081787
124M,29000,Frequency,24,1.3261545896530151
124M,29000,Frequency,25,1.295082688331604
124M,29000,Frequency,26,1.2688496112823486
124M,29000,Frequency,27,1.2338789701461792
124M,29000,Frequency,28,1.2072089910507202
124M,29000,Frequency,29,1.1702669858932495
124M,29000,Frequency,30,1.1419860124588013
124M,29000,Frequency,31,1.095821738243103
124M,29000,Frequency,32,1.0727312564849854
124M,29000,Frequency,33,1.0192759037017822
124M,29000,Frequency,34,0.9813712239265442
124M,29000,Frequency,35,0.9385424256324768
124M,29000,Frequency,36,0.8915047645568848
124M,29000,Frequency,37,0.8339279890060425
124M,29000,Frequency,38,0.786430835723877
124M,29000,Frequency,39,0.725114107131958
124M,29000,Frequency,40,0.6730907559394836
124M,29000,Frequency,41,0.631119430065155
124M,29000,Frequency,42,0.6003199815750122
124M,29000,Frequency,43,0.5767418742179871
124M,29000,Frequency,44,0.5719719529151917
124M,29000,Random,0,1.453134298324585
124M,29000,Random,1,1.4982048273086548
124M,29000,Random,2,1.48768949508667
124M,29000,Random,3,1.446965217590332
124M,29000,Random,4,1.4723678827285767
124M,29000,Random,5,1.442413330078125
124M,29000,Random,6,1.45119309425354
124M,29000,Random,7,1.464816689491272
124M,29000,Random,8,1.4843034744262695
124M,29000,Random,9,1.4801852703094482
124M,29000,Random,10,1.4896067380905151
124M,29000,Random,11,1.4724783897399902
124M,29000,Random,12,1.4613251686096191
124M,29000,Random,13,1.4833568334579468
124M,29000,Random,14,1.4616602659225464
124M,29000,Random,15,1.4750734567642212
124M,29000,Random,16,1.4496499300003052
124M,29000,Random,17,1.4694992303848267
124M,29000,Random,18,1.45442795753479
124M,29000,Random,19,1.4601283073425293
124M,29000,Random,20,1.4524030685424805
124M,29000,Random,21,1.4346108436584473
124M,29000,Random,22,1.4374032020568848
124M,29000,Random,23,1.4590544700622559
124M,29000,Random,24,1.4530566930770874
124M,29000,Random,25,1.447756052017212
124M,29000,Random,26,1.500336766242981
124M,29000,Random,27,1.469092607498169
124M,29000,Random,28,1.486274242401123
124M,29000,Random,29,1.4992989301681519
124M,29000,Random,30,1.4474899768829346
124M,29000,Random,31,1.4824566841125488
124M,29000,Random,32,1.4622575044631958
124M,29000,Random,33,1.4490336179733276
124M,29000,Random,34,1.4261257648468018
124M,29000,Random,35,1.4383784532546997
124M,29000,Random,36,1.4929053783416748
124M,29000,Random,37,1.4820318222045898
124M,29000,Random,38,1.4679973125457764
124M,29000,Random,39,1.4770628213882446
124M,29000,Random,40,1.4658268690109253
124M,29000,Random,41,1.5209431648254395
124M,29000,Random,42,1.4684102535247803
124M,29000,Random,43,1.4795585870742798
124M,29000,Random,44,1.4320698976516724
30M,24500,Global,-1,242.4464111328125
30M,24500,Frequency,0,1.8650647401809692
30M,24500,Frequency,1,1.83771812915802
30M,24500,Frequency,2,1.7936280965805054
30M,24500,Frequency,3,1.738654375076294
30M,24500,Frequency,4,1.6771022081375122
30M,24500,Frequency,5,1.637125849723816
30M,24500,Frequency,6,1.5790550708770752
30M,24500,Frequency,7,1.53155517578125
30M,24500,Frequency,8,1.4842370748519897
30M,24500,Frequency,9,1.4359960556030273
30M,24500,Frequency,10,1.3958054780960083
30M,24500,Frequency,11,1.356695532798767
30M,24500,Frequency,12,1.3072035312652588
30M,24500,Frequency,13,1.2688854932785034
30M,24500,Frequency,14,1.2213599681854248
30M,24500,Frequency,15,1.2125729322433472
30M,24500,Frequency,16,1.175657033920288
30M,24500,Frequency,17,1.1422233581542969
30M,24500,Frequency,18,1.09834885597229
30M,24500,Frequency,19,1.0834108591079712
30M,24500,Frequency,20,1.0556007623672485
30M,24500,Frequency,21,1.0141992568969727
30M,24500,Frequency,22,1.0091129541397095
30M,24500,Frequency,23,0.973238468170166
30M,24500,Frequency,24,0.9482613801956177
30M,24500,Frequency,25,0.923751711845398
30M,24500,Frequency,26,0.9021915793418884
30M,24500,Frequency,27,0.8774556517601013
30M,24500,Frequency,28,0.8528002500534058
30M,24500,Frequency,29,0.8287616968154907
30M,24500,Frequency,30,0.803028404712677
30M,24500,Frequency,31,0.7727142572402954
30M,24500,Frequency,32,0.7541565895080566
30M,24500,Frequency,33,0.7142572999000549
30M,24500,Frequency,34,0.6899759769439697
30M,24500,Frequency,35,0.6558658480644226
30M,24500,Frequency,36,0.6250424385070801
30M,24500,Frequency,37,0.57916659116745
30M,24500,Frequency,38,0.5480169057846069
30M,24500,Frequency,39,0.503713846206665
30M,24500,Frequency,40,0.4704389274120331
30M,24500,Frequency,41,0.44091957807540894
30M,24500,Frequency,42,0.4197857975959778
30M,24500,Frequency,43,0.4057861268520355
30M,24500,Frequency,44,0.40063604712486267
30M,24500,Random,0,1.058735966682434
30M,24500,Random,1,1.0556801557540894
30M,24500,Random,2,1.0650635957717896
30M,24500,Random,3,1.0417532920837402
30M,24500,Random,4,1.0875734090805054
30M,24500,Random,5,1.0471959114074707
30M,24500,Random,6,1.012254238128662
30M,24500,Random,7,1.0619255304336548
30M,24500,Random,8,1.0535831451416016
30M,24500,Random,9,1.0492806434631348
30M,24500,Random,10,1.0548765659332275
30M,24500,Random,11,1.0563262701034546
30M,24500,Random,12,1.0739655494689941
30M,24500,Random,13,1.0711621046066284
30M,24500,Random,14,1.0540165901184082
30M,24500,Random,15,1.0626355409622192
30M,24500,Random,16,1.0335878133773804
30M,24500,Random,17,1.0444166660308838
30M,24500,Random,18,1.0454237461090088
30M,24500,Random,19,1.0631664991378784
30M,24500,Random,20,1.0403014421463013
30M,24500,Random,21,1.0768975019454956
30M,24500,Random,22,1.0415494441986084
30M,24500,Random,23,1.0323377847671509
30M,24500,Random,24,1.0530831813812256
30M,24500,Random,25,1.0539705753326416
30M,24500,Random,26,1.0613794326782227
30M,24500,Random,27,1.0603829622268677
30M,24500,Random,28,1.050394058227539
30M,24500,Random,29,1.0779132843017578
30M,24500,Random,30,1.0514322519302368
30M,24500,Random,31,1.0446698665618896
30M,24500,Random,32,1.045302391052246
30M,24500,Random,33,1.0668623447418213
30M,24500,Random,34,1.0802321434020996
30M,24500,Random,35,1.0470576286315918
30M,24500,Random,36,1.0611889362335205
30M,24500,Random,37,1.0586576461791992
30M,24500,Random,38,1.0533796548843384
30M,24500,Random,39,1.079959750175476
30M,24500,Random,40,1.0615688562393188
30M,24500,Random,41,1.0480785369873047
30M,24500,Random,42,1.0694572925567627
30M,24500,Random,43,1.0341607332229614
30M,24500,Random,44,1.0741363763809204
30M,25000,Global,-1,244.5659942626953
30M,25000,Frequency,0,1.8811386823654175
30M,25000,Frequency,1,1.8542553186416626
30M,25000,Frequency,2,1.8102797269821167
30M,25000,Frequency,3,1.7539479732513428
30M,25000,Frequency,4,1.692885160446167
30M,25000,Frequency,5,1.6518627405166626
30M,25000,Frequency,6,1.5941507816314697
30M,25000,Frequency,7,1.5453143119812012
30M,25000,Frequency,8,1.4980247020721436
30M,25000,Frequency,9,1.4496763944625854
30M,25000,Frequency,10,1.409093976020813
30M,25000,Frequency,11,1.369872808456421
30M,25000,Frequency,12,1.3192110061645508
30M,25000,Frequency,13,1.2812690734863281
30M,25000,Frequency,14,1.232809066772461
30M,25000,Frequency,15,1.2236086130142212
30M,25000,Frequency,16,1.1861714124679565
30M,25000,Frequency,17,1.1524481773376465
30M,25000,Frequency,18,1.1079741716384888
30M,25000,Frequency,19,1.0936425924301147
30M,25000,Frequency,20,1.0651073455810547
30M,25000,Frequency,21,1.0229253768920898
30M,25000,Frequency,22,1.0175961256027222
30M,25000,Frequency,23,0.9821416139602661
30M,25000,Frequency,24,0.9568896293640137
30M,25000,Frequency,25,0.9317601919174194
30M,25000,Frequency,26,0.9102041721343994
30M,25000,Frequency,27,0.8846504092216492
30M,25000,Frequency,28,0.8598635792732239
30M,25000,Frequency,29,0.8356569409370422
30M,25000,Frequency,30,0.8099511861801147
30M,25000,Frequency,31,0.7789292931556702
30M,25000,Frequency,32,0.7596858143806458
30M,25000,Frequency,33,0.7196130156517029
30M,25000,Frequency,34,0.6949878931045532
30M,25000,Frequency,35,0.6599665284156799
30M,25000,Frequency,36,0.6285285353660583
30M,25000,Frequency,37,0.5828474760055542
30M,25000,Frequency,38,0.550868570804596
30M,25000,Frequency,39,0.5059873461723328
30M,25000,Frequency,40,0.4721331000328064
30M,25000,Frequency,41,0.4420217275619507
30M,25000,Frequency,42,0.42041894793510437
30M,25000,Frequency,43,0.4060806930065155
30M,25000,Frequency,44,0.4008186459541321
30M,25000,Random,0,1.0680005550384521
30M,25000,Random,1,1.0648603439331055
30M,25000,Random,2,1.0740337371826172
30M,25000,Random,3,1.0505162477493286
30M,25000,Random,4,1.0966386795043945
30M,25000,Random,5,1.0559271574020386
30M,25000,Random,6,1.020642876625061
30M,25000,Random,7,1.0706995725631714
30M,25000,Random,8,1.0628178119659424
30M,25000,Random,9,1.0580037832260132
30M,25000,Random,10,1.06387197971344
30M,25000,Random,11,1.0652062892913818
30M,25000,Random,12,1.0831410884857178
30M,25000,Random,13,1.080251932144165
30M,25000,Random,14,1.0630728006362915
30M,25000,Random,15,1.0718902349472046
30M,25000,Random,16,1.0428625345230103
30M,25000,Random,17,1.0533016920089722
30M,25000,Random,18,1.0535401105880737
30M,25000,Random,19,1.0724186897277832
30M,25000,Random,20,1.049107313156128
30M,25000,Random,21,1.0861055850982666
30M,25000,Random,22,1.0507187843322754
30M,25000,Random,23,1.0408003330230713
30M,25000,Random,24,1.0617964267730713
30M,25000,Random,25,1.0624221563339233
30M,25000,Random,26,1.0702004432678223
30M,25000,Random,27,1.0698703527450562
30M,25000,Random,28,1.059317708015442
30M,25000,Random,29,1.0866872072219849
30M,25000,Random,30,1.0598357915878296
30M,25000,Random,31,1.0539538860321045
30M,25000,Random,32,1.0541431903839111
30M,25000,Random,33,1.075650691986084
30M,25000,Random,34,1.0890668630599976
30M,25000,Random,35,1.0559231042861938
30M,25000,Random,36,1.0705047845840454
30M,25000,Random,37,1.06773042678833
30M,25000,Random,38,1.062349557876587
30M,25000,Random,39,1.0888031721115112
30M,25000,Random,40,1.0707316398620605
30M,25000,Random,41,1.057042121887207
30M,25000,Random,42,1.0789686441421509
30M,25000,Random,43,1.0428192615509033
30M,25000,Random,44,1.0843685865402222
30M,25500,Global,-1,246.6663055419922
30M,25500,Frequency,0,1.896252155303955
30M,25500,Frequency,1,1.8704460859298706
30M,25500,Frequency,2,1.8272202014923096
30M,25500,Frequency,3,1.769842505455017
30M,25500,Frequency,4,1.706786870956421
30M,25500,Frequency,5,1.66657555103302
30M,25500,Frequency,6,1.6091409921646118
30M,25500,Frequency,7,1.5586457252502441
30M,25500,Frequency,8,1.511364221572876
30M,25500,Frequency,9,1.4634133577346802
30M,25500,Frequency,10,1.4216532707214355
30M,25500,Frequency,11,1.3823071718215942
30M,25500,Frequency,12,1.3323243856430054
30M,25500,Frequency,13,1.293120265007019
30M,25500,Frequency,14,1.2439637184143066
30M,25500,Frequency,15,1.2349365949630737
30M,25500,Frequency,16,1.1975743770599365
30M,25500,Frequency,17,1.163711428642273
30M,25500,Frequency,18,1.1180728673934937
30M,25500,Frequency,19,1.1033599376678467
30M,25500,Frequency,20,1.0746467113494873
30M,25500,Frequency,21,1.0320723056793213
30M,25500,Frequency,22,1.026418924331665
30M,25500,Frequency,23,0.9906533360481262
30M,25500,Frequency,24,0.965339183807373
30M,25500,Frequency,25,0.9396094679832458
30M,25500,Frequency,26,0.9175223112106323
30M,25500,Frequency,27,0.8920145034790039
30M,25500,Frequency,28,0.8667181730270386
30M,25500,Frequency,29,0.8426007032394409
30M,25500,Frequency,30,0.816480815410614
30M,25500,Frequency,31,0.7850001454353333
30M,25500,Frequency,32,0.765357255935669
30M,25500,Frequency,33,0.7251508235931396
30M,25500,Frequency,34,0.7004400491714478
30M,25500,Frequency,35,0.6648029088973999
30M,25500,Frequency,36,0.6325019001960754
30M,25500,Frequency,37,0.5864852070808411
30M,25500,Frequency,38,0.5537983775138855
30M,25500,Frequency,39,0.5088092684745789
30M,25500,Frequency,40,0.4737975001335144
30M,25500,Frequency,41,0.44315752387046814
30M,25500,Frequency,42,0.42106083035469055
30M,25500,Frequency,43,0.4063777029514313
30M,25500,Frequency,44,0.4010609984397888
30M,25500,Random,0,1.0766375064849854
30M,25500,Random,1,1.07313072681427
30M,25500,Random,2,1.083480715751648
30M,25500,Random,3,1.0594409704208374
30M,25500,Random,4,1.1058015823364258
30M,25500,Random,5,1.0651048421859741
30M,25500,Random,6,1.0293247699737549
30M,25500,Random,7,1.0794280767440796
30M,25500,Random,8,1.0717206001281738
30M,25500,Random,9,1.0669068098068237
30M,25500,Random,10,1.0727931261062622
30M,25500,Random,11,1.0747982263565063
30M,25500,Random,12,1.0915731191635132
30M,25500,Random,13,1.089025855064392
30M,25500,Random,14,1.0725117921829224
30M,25500,Random,15,1.0808237791061401
30M,25500,Random,16,1.0520639419555664
30M,25500,Random,17,1.062459111213684
30M,25500,Random,18,1.0625197887420654
30M,25500,Random,19,1.081679344177246
30M,25500,Random,20,1.0575557947158813
30M,25500,Random,21,1.0950288772583008
30M,25500,Random,22,1.0592586994171143
30M,25500,Random,23,1.0493751764297485
30M,25500,Random,24,1.0709052085876465
30M,25500,Random,25,1.0713480710983276
30M,25500,Random,26,1.079184889793396
30M,25500,Random,27,1.0787017345428467
30M,25500,Random,28,1.068005084991455
30M,25500,Random,29,1.0958372354507446
30M,25500,Random,30,1.0689483880996704
30M,25500,Random,31,1.0633171796798706
30M,25500,Random,32,1.0633097887039185
30M,25500,Random,33,1.0848538875579834
30M,25500,Random,34,1.09763503074646
30M,25500,Random,35,1.0648740530014038
30M,25500,Random,36,1.079448938369751
30M,25500,Random,37,1.0765511989593506
30M,25500,Random,38,1.0715008974075317
30M,25500,Random,39,1.098063588142395
30M,25500,Random,40,1.0791330337524414
30M,25500,Random,41,1.065283179283142
30M,25500,Random,42,1.0882153511047363
30M,25500,Random,43,1.0515581369400024
30M,25500,Random,44,1.0934727191925049
30M,26000,Global,-1,248.7735595703125
30M,26000,Frequency,0,1.9120146036148071
30M,26000,Frequency,1,1.8871302604675293
30M,26000,Frequency,2,1.842785358428955
30M,26000,Frequency,3,1.7856289148330688
30M,26000,Frequency,4,1.7214322090148926
30M,26000,Frequency,5,1.682148814201355
30M,26000,Frequency,6,1.6238633394241333
30M,26000,Frequency,7,1.5728732347488403
30M,26000,Frequency,8,1.5257107019424438
30M,26000,Frequency,9,1.4765150547027588
30M,26000,Frequency,10,1.4342522621154785
30M,26000,Frequency,11,1.39491868019104
30M,26000,Frequency,12,1.3454771041870117
30M,26000,Frequency,13,1.3048489093780518
30M,26000,Frequency,14,1.2550796270370483
30M,26000,Frequency,15,1.2456927299499512
30M,26000,Frequency,16,1.2083359956741333
30M,26000,Frequency,17,1.174045443534851
30M,26000,Frequency,18,1.1282436847686768
30M,26000,Frequency,19,1.1132316589355469
30M,26000,Frequency,20,1.0844205617904663
30M,26000,Frequency,21,1.041412115097046
30M,26000,Frequency,22,1.0353004932403564
30M,26000,Frequency,23,0.9994121789932251
30M,26000,Frequency,24,0.9730947017669678
30M,26000,Frequency,25,0.9478462338447571
30M,26000,Frequency,26,0.9250844120979309
30M,26000,Frequency,27,0.8991391062736511
30M,26000,Frequency,28,0.8739020824432373
30M,26000,Frequency,29,0.8496187329292297
30M,26000,Frequency,30,0.8233039379119873
30M,26000,Frequency,31,0.7910754680633545
30M,26000,Frequency,32,0.7712544202804565
30M,26000,Frequency,33,0.7301976084709167
30M,26000,Frequency,34,0.7053178548812866
30M,26000,Frequency,35,0.6690965890884399
30M,26000,Frequency,36,0.6366501450538635
30M,26000,Frequency,37,0.5897125601768494
30M,26000,Frequency,38,0.5565822124481201
30M,26000,Frequency,39,0.5113109350204468
